Timestamp;Timestamp_Excel;00000022;00000023;00000024;00000025;00000026;00000027;00000028;00000029;0000002A;0000002B;0000002C;0000002D;0000002E;0000002F;00000030;00000031;00000032;00000033;00000034;00000017;00000018;00000019;00000020;0000001F;0000001D;0000001E;00000035;00000036;00000037;00000038;00000039;0000003A;0000003B;0000003C;0000003D;0000003E;00000053;00000050
1640179609174;2021-12-22T14:26:49;false;true;false;0.00;24.00;0.00;46.00;0.00;false;false;false;false;false;false;false;1.00;0.00;8.30;8.20;5.38;5.31;9.19;31.44;30.00;23.94;29.00;false;0.00;0.95;true;true;false;100.00;0.00;0.00;0.00;0.00;4.00
1640179609268;2021-12-22T14:26:49;false;true;false;0.00;24.00;0.00;46.00;0.00;false;false;false;false;false;false;false;1.00;0.00;8.30;8.20;5.38;5.31;9.19;31.44;30.00;23.94;29.00;false;0.00;0.95;true;true;false;100.00;0.00;0.00;0.00;0.00;4.00
1640179609352;2021-12-22T14:26:49;false;true;false;0.00;24.00;0.00;46.00;0.00;false;false;false;false;false;false;false;1.00;0.00;8.30;8.20;5.38;5.31;9.19;31.44;30.00;23.94;29.00;false;0.00;0.95;true;true;false;100.00;0.00;0.00;0.00;0.00;4.00
1640179609432;2021-12-22T14:26:49;false;true;false;0.00;24.00;0.00;46.00;0.00;false;false;false;false;false;false;false;1.00;0.00;8.30;8.20;5.38;5.31;9.19;31.44;30.00;23.94;28.94;false;0.00;0.95;true;true;false;100.00;0.00;0.00;0.00;0.00;4.00
1640179609557;2021-12-22T14:26:49;false;true;false;0.00;24.00;0.00;46.00;0.00;false;false;false;false;false;false;false;1.00;0.00;8.20;8.20;5.38;5.31;9.19;31.44;30.00;23.94;28.94;false;0.00;0.95;true;true;false;100.00;0.00;0.00;0.00;0.00;4.00
1640179609632;2021-12-22T14:26:49;false;true;false;0.00;24.00;0.00;46.00;0.00;false;false;false;false;false;false;false;1.00;0.00;8.30;8.20;5.38;5.31;9.19;31.44;30.00;23.94;28.94;false;0.00;0.95;true;true;false;100.00;0.00;0.00;0.00;0.00;4.00
1640179609732;2021-12-22T14:26:49;false;true;false;0.00;24.00;0.00;46.00;0.00;false;false;false;false;false;false;false;1.00;0.00;8.30;8.20;5.38;5.31;9.19;31.44;30.00;23.94;28.94;false;0.00;0.95;true;true;false;100.00;0.00;0.00;0.00;0.00;4.00
1640179609830;2021-12-22T14:26:49;false;true;false;0.00;24.00;0.00;46.00;0.00;false;false;false;false;false;false;false;1.00;0.00;8.30;8.20;5.38;5.31;9.19;31.44;30.00;23.94;28.94;false;0.00;0.95;true;true;false;100.00;0.00;0.00;0.00;0.00;4.00
1640179609938;2021-12-22T14:26:49;false;true;false;0.00;24.00;0.00;46.00;0.00;false;false;false;false;false;false;false;1.00;0.00;8.30;8.20;5.38;5.31;9.19;31.44;30.00;23.94;28.94;false;0.00;0.95;true;true;false;100.00;0.00;0.00;0.00;0.00;4.00
1640179610037;2021-12-22T14:26:50;false;true;false;0.00;24.00;0.00;46.00;0.00;false;false;false;false;false;false;false;1.00;0.00;8.20;8.20;5.38;5.31;9.19;31.44;30.00;23.94;28.94;false;0.00;0.95;true;true;false;100.00;0.00;0.00;0.00;0.00;4.00
1640179610130;2021-12-22T14:26:50;false;true;false;0.00;24.00;0.00;46.00;0.00;false;false;false;false;false;false;false;1.00;0.00;8.30;8.20;5.38;5.31;9.19;31.44;30.00;23.94;28.94;false;0.00;0.95;true;true;false;100.00;0.00;0.00;0.00;0.00;4.00
1640179610233;2021-12-22T14:26:50;false;true;false;0.00;24.00;0.00;46.00;0.00;false;false;false;false;false;false;false;1.00;0.00;8.30;8.20;5.38;5.31;9.19;31.44;30.00;23.94;28.94;false;0.00;0.95;true;true;false;100.00;0.00;0.00;0.00;0.00;4.00
1640179610332;2021-12-22T14:26:50;false;true;false;0.00;24.00;0.00;46.00;0.00;false;false;false;false;false;false;false;1.00;0.00;8.30;8.20;5.38;5.31;9.19;31.44;30.00;23.94;28.94;false;0.00;0.95;true;true;false;100.00;0.00;0.00;0.00;0.00;4.00
1640179610440;2021-12-22T14:26:50;false;true;false;0.00;24.00;0.00;46.00;0.00;false;false;false;false;false;false;false;1.00;0.00;8.20;8.20;5.38;5.31;9.19;31.44;30.00;23.94;28.94;false;0.00;0.95;true;true;false;100.00;0.00;0.00;0.00;0.00;4.00
1640179610527;2021-12-22T14:26:50;false;true;false;0.00;24.00;0.00;46.00;0.00;false;false;false;false;false;false;false;1.00;0.00;8.30;8.20;5.38;5.31;9.19;31.44;30.00;23.94;28.94;false;0.00;0.95;true;true;false;100.00;0.00;0.00;0.00;0.00;4.00
1640179610629;2021-12-22T14:26:50;false;true;false;0.00;24.00;0.00;46.00;0.00;false;false;false;false;false;false;false;1.00;0.00;8.30;8.20;5.38;5.31;9.19;31.44;30.00;23.94;28.94;false;0.00;0.95;true;true;false;100.00;0.00;0.00;0.00;0.00;4.00
1640179610735;2021-12-22T14:26:50;false;true;false;0.00;24.00;0.00;46.00;0.00;false;false;false;false;false;false;false;1.00;0.00;8.30;8.20;5.38;5.31;9.19;31.44;30.00;23.94;28.94;false;0.00;0.95;true;true;false;100.00;0.00;0.00;0.00;0.00;4.00
1640179610829;2021-12-22T14:26:50;false;true;false;0.00;24.00;0.00;46.00;0.00;false;false;false;false;false;false;false;1.00;0.00;8.30;8.20;5.38;5.31;9.19;31.44;30.00;23.94;28.94;false;0.00;0.95;true;true;false;100.00;0.00;0.00;0.00;0.00;4.00
1640179610940;2021-12-22T14:26:50;false;true;false;0.00;24.00;0.00;46.00;0.00;false;false;false;false;false;false;false;1.00;0.00;8.30;8.20;5.38;5.31;9.19;31.44;30.00;23.94;28.94;false;0.00;0.95;true;true;false;100.00;0.00;0.00;0.00;0.00;4.00
