Timestamp;Timestamp_Excel;00000022;00000023;00000024;00000025;00000026;00000027;00000028;00000029;0000002A;0000002B;0000002C;0000002D;0000002E;0000002F;00000030;00000031;00000032;00000033;00000034;00000017;00000018;00000019;00000020;0000001F;0000001D;0000001E;00000035;00000036;00000037;00000038;00000039;0000003A;0000003B;0000003C;0000003D;0000003E;00000053;00000050
1640166107667;2021-12-22T10:41:47;true;false;false;1350.00;23.00;13.50;62.00;34.00;false;false;false;false;false;false;false;1.00;0.00;12.60;4.90;2.94;2.31;4.00;54.50;31.00;4.81;31.12;true;1370.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
1640166107763;2021-12-22T10:41:47;true;false;false;1350.00;23.00;13.50;62.00;34.00;false;false;false;false;false;false;false;1.00;0.00;12.70;4.90;2.94;2.31;4.00;54.50;31.00;4.81;31.12;true;1372.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
1640166107831;2021-12-22T10:41:47;true;false;false;1350.00;23.00;13.50;62.00;34.00;false;false;false;false;false;false;false;1.00;0.00;12.70;4.90;2.94;2.31;4.00;54.50;31.00;4.81;31.12;true;1374.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
1640166107935;2021-12-22T10:41:47;true;false;false;1350.00;23.00;13.50;62.00;34.00;false;false;false;false;false;false;false;1.00;0.00;12.60;4.80;2.94;2.31;4.00;54.50;31.00;4.81;31.12;true;1375.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
1640166108033;2021-12-22T10:41:48;true;false;false;1350.00;23.00;13.50;62.00;34.00;false;false;false;false;false;false;false;1.00;0.00;12.60;4.90;2.94;2.31;4.00;54.50;31.00;4.81;31.12;true;1377.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
1640166108126;2021-12-22T10:41:48;true;false;false;1350.00;23.00;13.50;62.00;33.50;false;false;false;false;false;false;false;1.00;0.00;12.60;4.80;2.94;2.31;4.00;54.50;31.00;4.81;31.12;true;1379.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
1640166108229;2021-12-22T10:41:48;true;false;false;1350.00;23.00;13.50;62.00;34.00;false;false;false;false;false;false;false;1.00;0.00;12.60;4.90;2.94;2.31;4.00;54.50;31.00;4.81;31.12;true;1381.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
1640166108326;2021-12-22T10:41:48;true;false;false;1350.00;23.00;13.50;62.00;34.00;false;false;false;false;false;false;false;1.00;0.00;12.70;4.80;2.94;2.31;4.00;54.50;31.00;4.81;31.12;true;1383.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
1640166108434;2021-12-22T10:41:48;true;false;false;1350.00;23.00;13.50;62.00;34.00;false;false;false;false;false;false;false;1.00;0.00;12.60;4.90;2.94;2.31;4.00;54.50;31.00;4.81;31.12;true;1385.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
1640166108526;2021-12-22T10:41:48;true;false;false;1350.00;23.00;13.50;62.00;33.50;false;false;false;false;false;false;false;1.00;0.00;12.70;4.80;2.94;2.31;4.00;54.50;31.00;4.81;31.12;true;1387.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
