Timestamp;Timestamp_Excel;00000022;00000023;00000024;00000025;00000026;00000027;00000028;00000029;0000002A;0000002B;0000002C;0000002D;0000002E;0000002F;00000030;00000031;00000032;00000033;00000034;00000017;00000018;00000019;00000020;0000001F;0000001D;0000001E;00000035;00000036;00000037;00000038;00000039;0000003A;0000003B;0000003C;0000003D;0000003E;00000053;00000050
1640165207565;2021-12-22T10:26:47;true;false;false;1000.00;23.50;12.00;62.00;37.00;false;false;false;false;false;false;false;1.00;0.00;12.30;4.80;1.94;1.19;3.75;59.25;32.06;4.12;32.12;true;1004.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
1640165207643;2021-12-22T10:26:47;true;false;false;1000.00;23.50;12.00;62.00;37.00;false;false;false;false;false;false;false;1.00;0.00;12.40;4.80;1.94;1.19;3.75;59.25;32.06;4.12;32.12;true;1004.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
1640165207741;2021-12-22T10:26:47;true;false;false;1000.00;23.50;12.50;62.00;37.00;false;false;false;false;false;false;false;1.00;0.00;12.30;4.80;1.94;1.19;3.75;59.25;32.06;4.12;32.12;true;1004.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
1640165207826;2021-12-22T10:26:47;true;false;false;1000.00;23.50;12.00;62.00;36.50;false;false;false;false;false;false;false;1.00;0.00;12.30;4.90;1.94;1.19;3.75;59.25;32.06;4.12;32.12;true;1004.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
1640165207931;2021-12-22T10:26:47;true;false;false;1000.00;23.50;12.00;62.00;36.50;false;false;false;false;false;false;false;1.00;0.00;12.30;4.90;1.94;1.19;3.75;59.25;32.06;4.12;32.12;true;1004.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
1640165208025;2021-12-22T10:26:48;true;false;false;1000.00;23.50;12.50;62.00;37.00;false;false;false;false;false;false;false;1.00;0.00;12.30;4.90;1.94;1.19;3.75;59.25;32.06;4.12;32.12;true;1004.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
1640165208136;2021-12-22T10:26:48;true;false;false;1000.00;23.50;12.00;62.00;36.50;false;false;false;false;false;false;false;1.00;0.00;12.30;4.90;2.00;1.19;3.69;59.19;32.06;4.06;32.12;true;1004.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
1640165208225;2021-12-22T10:26:48;true;false;false;1000.00;23.50;12.00;62.00;37.00;false;false;false;false;false;false;false;1.00;0.00;12.40;4.90;2.00;1.19;3.69;59.19;32.06;4.06;32.12;true;1002.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
1640165208336;2021-12-22T10:26:48;true;false;false;1000.00;23.50;12.00;62.00;37.00;false;false;false;false;false;false;false;1.00;0.00;12.40;4.90;2.00;1.19;3.69;59.19;32.06;4.06;32.12;true;1000.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
1640165208434;2021-12-22T10:26:48;true;false;false;1000.00;23.50;12.00;62.00;37.00;false;false;false;false;false;false;false;1.00;0.00;12.30;4.80;2.00;1.19;3.69;59.19;32.06;4.06;32.12;true;998.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
1640165208525;2021-12-22T10:26:48;true;false;false;1000.00;23.50;12.50;62.00;37.00;false;false;false;false;false;false;false;1.00;0.00;12.40;4.90;2.00;1.19;3.69;59.19;32.06;4.06;32.12;true;996.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
1640165208628;2021-12-22T10:26:48;true;false;false;1000.00;23.00;12.50;62.00;37.00;false;false;false;false;false;false;false;1.00;0.00;12.40;4.90;2.00;1.19;3.69;59.19;32.06;4.06;32.12;true;994.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
1640165208730;2021-12-22T10:26:48;true;false;false;1000.00;23.50;12.00;62.00;37.00;false;false;false;false;false;false;false;1.00;0.00;12.30;4.90;2.00;1.19;3.69;59.19;32.06;4.06;32.12;true;992.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
1640165208837;2021-12-22T10:26:48;true;false;false;1000.00;23.50;12.00;62.00;37.00;false;false;false;false;false;false;false;1.00;0.00;12.30;4.90;2.00;1.19;3.69;59.19;32.06;4.06;32.12;true;990.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
1640165208925;2021-12-22T10:26:48;true;false;false;1000.00;23.50;12.00;62.00;37.00;false;false;false;false;false;false;false;1.00;0.00;12.30;4.90;2.00;1.19;3.69;59.19;32.06;4.06;32.12;true;988.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
1640165209030;2021-12-22T10:26:49;true;false;false;950.00;23.50;12.00;62.00;37.00;false;false;false;false;false;false;false;1.00;0.00;12.40;4.80;2.00;1.19;3.69;59.19;32.06;4.06;32.12;true;986.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
1640165209126;2021-12-22T10:26:49;true;false;false;950.00;23.00;12.50;62.00;37.00;false;false;false;false;false;false;false;1.00;0.00;12.40;4.90;2.00;1.25;3.75;59.19;32.06;3.94;32.12;true;984.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
1640165209225;2021-12-22T10:26:49;true;false;false;950.00;23.50;12.00;62.00;37.50;false;false;false;false;false;false;false;1.00;0.00;12.30;4.90;2.00;1.25;3.75;59.19;32.06;3.94;32.12;true;984.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
1640165209334;2021-12-22T10:26:49;true;false;false;950.00;23.50;12.00;62.00;37.50;false;false;false;false;false;false;false;1.00;0.00;12.40;4.80;2.00;1.25;3.75;59.19;32.06;3.94;32.12;true;984.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
1640165209424;2021-12-22T10:26:49;true;false;false;950.00;23.50;12.00;62.00;37.50;false;false;false;false;false;false;false;1.00;0.00;12.30;4.90;2.00;1.25;3.75;59.19;32.06;3.94;32.12;true;984.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
1640165209531;2021-12-22T10:26:49;true;false;false;950.00;23.50;12.00;62.00;37.50;false;false;false;false;false;false;false;1.00;0.00;12.40;4.90;2.00;1.25;3.75;59.19;32.06;3.94;32.12;true;984.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
1640165209627;2021-12-22T10:26:49;true;false;false;950.00;23.50;12.50;62.00;38.00;false;false;false;false;false;false;false;1.00;0.00;12.30;4.90;2.00;1.25;3.75;59.19;32.06;3.94;32.12;true;984.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
1640165209740;2021-12-22T10:26:49;true;false;false;950.00;23.50;12.50;62.00;38.00;false;false;false;false;false;false;false;1.00;0.00;12.40;4.90;2.00;1.25;3.75;59.19;32.06;3.94;32.12;true;984.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
1640165209828;2021-12-22T10:26:49;true;false;false;950.00;23.50;12.50;62.00;38.00;false;false;false;false;false;false;false;1.00;0.00;12.40;4.80;2.00;1.25;3.75;59.19;32.06;3.94;32.12;true;984.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
1640165209936;2021-12-22T10:26:49;true;false;false;950.00;23.50;12.00;62.00;37.50;false;false;false;false;false;false;false;1.00;0.00;12.40;4.80;2.00;1.25;3.75;59.19;32.06;3.94;32.12;true;984.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
1640165210073;2021-12-22T10:26:50;true;false;false;950.00;23.50;12.00;62.00;37.50;false;false;false;false;false;false;false;1.00;0.00;12.40;4.80;2.00;1.25;3.75;59.19;32.06;3.94;32.12;true;984.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
1640165210138;2021-12-22T10:26:50;true;false;false;950.00;23.50;12.00;62.00;37.50;false;false;false;false;false;false;false;1.00;0.00;12.40;4.80;2.00;1.25;3.75;59.12;32.06;3.81;32.12;true;986.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
1640165210256;2021-12-22T10:26:50;true;false;false;950.00;23.50;12.00;62.00;37.50;false;false;false;false;false;false;false;1.00;0.00;12.40;4.80;2.00;1.25;3.75;59.12;32.06;3.81;32.12;true;987.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
1640165210354;2021-12-22T10:26:50;true;false;false;950.00;23.50;12.00;62.00;37.50;false;false;false;false;false;false;false;1.00;0.00;12.30;4.80;2.00;1.25;3.75;59.12;32.06;3.81;32.12;true;989.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
1640165210441;2021-12-22T10:26:50;true;false;false;950.00;23.50;12.00;62.00;37.50;false;false;false;false;false;false;false;1.00;0.00;12.40;4.90;2.00;1.25;3.75;59.12;32.06;3.81;32.12;true;991.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
