Timestamp;Timestamp_Excel;00000022;00000023;00000024;00000025;00000026;00000027;00000028;00000029;0000002A;0000002B;0000002C;0000002D;0000002E;0000002F;00000030;00000031;00000032;00000033;00000034;00000017;00000018;00000019;00000020;0000001F;0000001D;0000001E;00000035;00000036;00000037;00000038;00000039;0000003A;0000003B;0000003C;0000003D;0000003E;00000053;00000050
1640172408365;2021-12-22T12:26:48;true;false;false;1350.00;23.50;12.00;54.00;31.50;false;false;false;false;false;false;false;1.00;0.00;12.70;4.50;1.12;-0.12;4.00;58.19;32.56;3.62;32.62;true;1356.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
1640172408456;2021-12-22T12:26:48;true;false;false;1350.00;23.50;12.00;54.00;31.50;false;false;false;false;false;false;false;1.00;0.00;12.70;4.50;1.12;-0.12;4.00;58.19;32.56;3.62;32.62;true;1356.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
1640172408531;2021-12-22T12:26:48;true;false;false;1350.00;23.50;12.00;54.00;31.50;false;false;false;false;false;false;false;1.00;0.00;12.70;4.50;1.12;-0.12;4.00;58.19;32.56;3.62;32.62;true;1356.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
1640172408626;2021-12-22T12:26:48;true;false;false;1350.00;23.50;12.00;54.00;31.50;false;false;false;false;false;false;false;1.00;0.00;12.70;4.50;1.12;-0.12;4.00;58.19;32.56;3.62;32.62;true;1356.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
1640172408725;2021-12-22T12:26:48;true;false;false;1350.00;23.50;12.00;54.00;31.50;false;false;false;false;false;false;false;1.00;0.00;12.70;4.50;1.12;-0.12;4.00;58.19;32.56;3.62;32.62;true;1356.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
1640172408827;2021-12-22T12:26:48;true;false;false;1350.00;23.50;12.50;54.00;31.50;false;false;false;false;false;false;false;1.00;0.00;12.70;4.50;1.12;-0.12;4.00;58.19;32.56;3.62;32.62;true;1356.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
1640172408936;2021-12-22T12:26:48;true;false;false;1350.00;23.50;12.50;54.00;31.50;false;false;false;false;false;false;false;1.00;0.00;12.70;4.50;1.12;-0.12;4.00;58.19;32.56;3.62;32.62;true;1356.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
1640172409026;2021-12-22T12:26:49;true;false;false;1350.00;23.50;12.00;54.00;31.50;false;false;false;false;false;false;false;1.00;0.00;12.70;4.50;1.12;-0.12;4.00;58.19;32.56;3.62;32.62;true;1356.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
1640172409135;2021-12-22T12:26:49;true;false;false;1350.00;23.50;12.00;54.00;31.50;false;false;false;false;false;false;false;1.00;0.00;12.70;4.60;1.12;-0.12;4.00;58.19;32.56;3.62;32.62;true;1356.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
1640172409237;2021-12-22T12:26:49;true;false;false;1350.00;23.50;12.00;54.00;31.50;false;false;false;false;false;false;false;1.00;0.00;12.70;4.50;1.12;-0.12;4.00;58.19;32.62;3.62;32.56;true;1356.00;0.95;true;true;false;100.00;100.00;60.00;60.00;1.00;4.00
